Gene ID	Name	Notes
ECs4979	ECs4979	['tail', 'sheath', 'protein']
ECs3951	ECs3951	['G/U', 'mismatch-specific', 'DNA', 'glycosylase']
ECs0950	ECs0950	['hypothetical', 'protein']
ECs2685	fliN	['flagellar', 'motor', 'switch', 'protein', 'FliN']
ECs2556	ECs2556	['hypothetical', 'protein']
ECs5365	ECs5365	['hypothetical', 'protein']
ECs5296	ECs5296	['hypothetical', 'protein']
ECs2893	ECs2893	['split', 'galactitol', 'utilization', 'operon', 'repressor']
ECs3551	ECs3551	['hypothetical', 'protein']
pO157p23	pO157p23	['hypothetical', 'protein']
ECs1720	ECs1720	['2-dehydro-3-deoxyphosphooctonate', 'aldolase']
ECs2070	ECs2070	['cryptic', 'nitrate', 'reductase', '2', 'subunit', 'beta']
ECs5017	malE	['maltose', 'ABC', 'transporter', 'periplasmic', 'protein']
ECs5212	NA
ECs5486	ECs5486	['4-amino-4-deoxy-L-arabinose-phosphoundecaprenol', 'flippase', 'subunit', 'ArnE']
ECs2821	hisD	['histidinol', 'dehydrogenase']
ECs4998	ECs4998	['DNA', 'modification', 'protein']
ECs2803	ECs2803	['DNA', 'repair', 'protein']
ECO573558	NA
ECs4977	ECs4977	['hypothetical', 'protein']
ECs2930	ECs2930	['hypothetical', 'protein']
ECs5471	argO7	['tRNA']
ECs4135	ECs4135	['transporter']
ECs2378	ECs2378	['oxidoreductase', 'Fe-S', 'subunit']
ECs1345	ECs1345	['hypothetical', 'protein']
ECs4478	ECs4478	['hypothetical', 'protein']
ECs0639	ECs0639	['aminotransferase']
ECs4038	ECs4038	['hypothetical', 'protein']
ECO570737	NA
ECs5332	ECs5332	['nucleotidase']
ECs3089	ECs3089	['heme', 'exporter', 'protein', 'B']
ECs1786	ECs1786	['endopeptidase']
ECs0530	ECs0530	['inosine-guanosine', 'kinase']
ECs1815	ECs1815	['hypothetical', 'protein']
ECs2513	ECs2513	['ribonuclease', 'D']
ECO572327	NA
ECs4275	glgC	['glucose-1-phosphate', 'adenylyltransferase']
ECs4493	ECs4493	['glycosyl', 'transferase', 'family', 'protein']
ECs3903	ECs3903	['DNA', 'topoisomerase', 'IV', 'subunit', 'A']
ECs1253	ECs1253	['hypothetical', 'protein']
ECs3686	ECs3686	['fused', 'phosphoenolpyruvate-protein', 'phosphotransferase', 'PtsP/GAF', 'domain']
ECs2203	ECs2203	['hypothetical', 'protein']
ECs1607	ECs1607	['23S', 'rRNA', 'pseudouridine(2457)', 'synthase']
ECs2664	fliS	['flagellar', 'protein', 'FliS']
ECs5181	ECs5181	['hypothetical', 'protein']
ECs2108	ECs2108	['fimbrial-like', 'protein']
ECs0293	ECs0293	['hypothetical', 'protein']
ECO571064	NA
ECs1051	ECs1051	['oxidoreductase']
ECs3775	ECs3775	['glycine', 'cleavage', 'system', 'protein', 'H']
ECs3016	ECs3016	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs3360	upp	['uracil', 'phosphoribosyltransferase']
ECs4638	rpmH	['50S', 'ribosomal', 'protein', 'L34']
ECs5235	valS	['valyl-tRNA', 'synthetase']
ECs5432	ECs5432	['hypothetical', 'protein']
ECs1387	ECs1387	['hypothetical', 'protein']
ECs3058	ECs3058	['hypothetical', 'protein']
ECs0432	ECs0432	['hypothetical', 'protein']
ECs4037	ECs4037	['hypothetical', 'protein']
ECs2963	ECs2963	['terminase', 'large', 'subunit']
ECs3738	ECs3738	['lipoprotein']
ECs0731	ECs0731	['H', 'repeat-containing', 'protein']
ECs1176	ECs1176	['hypothetical', 'protein']
ECs4717	ECs4717	['UDP-GlcNAc:undecaprenylphosphate', 'GlcNAc-1-phosphate', 'transferase']
ECs5126	ECs5126	['hypothetical', 'protein']
ECs1136	ECs1136	['phosphoanhydride', 'phosphorylase']
ECs4500	ECs4500	['lipid', 'A-core:surface', 'polymer', 'ligase']
ECO570796	NA
ECs0675	ECs0675	['hypothetical', 'protein']
ECs0465	ECs0465	['hypothetical', 'protein']
ECs0997	ECs0997	['lipid', 'transporter', 'ATP-binding', 'protein/permease']
ECs4090	ECs4090	['hypothetical', 'protein']
ECs0585	ECs0585	['5-(carboxyamino)imidazole', 'ribonucleotide', 'mutase']
ECs5200	ECs5200	['hypothetical', 'protein']
ECs5414	ECs5414	['hypothetical', 'protein']
ECs4459	ECs4459	['hypothetical', 'protein']
ECs1374	ECs1374	['hypothetical', 'protein']
ECs0725	ECs0725	['potassium-transporting', 'ATPase', 'subunit', 'B']
ECs2366	ECs2366	['transporter']
ECs1604	ECs1604	['hypothetical', 'protein']
ECs3572	ECs3572	['6-phospho-beta-glucosidase']
ECs1013	asnC	['asparaginyl-tRNA', 'synthetase']
ECs4110	ECs4110	['arginine', 'repressor', 'ArgR']
ECs0656	ECs0656	['citrate', 'lyase', 'subunit', 'gamma']
ECs4992	ECs4992	['DNA-invertase']
ECs2474	ansA	['asparaginase']
ECs5450	dicF2	['miscRNA']
ECs0196	ECs0196	['prolyl-tRNA', 'synthetase']
ECs2744	ECs2744	['transposase']
ECs1209	ECs1209	['transposase']
ECs4943	ECs4943	['regulatory', 'protein']
ECs2065	ECs2065	['hypothetical', 'protein']
ECs1837	ECs1837	['trp', 'operon', 'leader', 'peptide']
ECO571720	NA
ECO571293	NA
ECs5265	ECs5265	['hypothetical', 'protein']
ECs4202	ECs4202	['glutathione-regulated', 'potassium-efflux', 'system', 'ancillary', 'protein', 'KefG']
ECs3608	ECs3608	['hypothetical', 'protein']
ECs4893	ECs4893	['membrane', 'transport/symporter', 'protein']
ECs2477	ECs2477	['transposase']
ECs2687	fliP	['flagellar', 'biosynthesis', 'protein', 'FliP']
ECs2512	ECs2512	['diogenase', 'subunit', 'beta']
ECs3187	folX	['D-erythro-7,8-dihydroneopterin', 'triphosphate', "2'-epimerase"]
ECs0541	ECs0541	['hypothetical', 'protein']
ECs0078	ECs0078	['2-isopropylmalate', 'synthase']
ECs4035	ECs4035	['hypothetical', 'protein']
ECs0503	ECs0503	['multidrug', 'transporter', 'membrane\\ATP-binding', 'components']
ECs2601	ECs2601	['transcriptional', 'activator', 'FlhC']
ECs2015	ECs2015	['ATP-dependent', 'RNA', 'helicase', 'HrpA']
ECs1729	ECs1729	['nitrate', 'reductase', '1', 'subunit', 'alpha']
ECs5133	ECs5133	['fumarate', 'reductase', 'subunit', 'C']
ECs4693	ECs4693	['D-ribose', 'transporter', 'subunit', 'RbsB']
ECs4080	ECs4080	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs3037	ECs3037	['hypothetical', 'protein']
ECs1127	ECs1127	['hypothetical', 'protein']
ECs2026	ECs2026	['methyl-accepting', 'chemotaxis', 'protein', 'III']
ECs1101	ECs1101	['hypothetical', 'protein']
ECs2061	ECs2061	['protein', 'RhsE']
ECs4801	ECs4801	['hypothetical', 'protein']
ECs0898	ECs0898	['hypothetical', 'protein']
ECs3357	ECs3357	['oxidoreductase']
ECs3043	ECs3043	['DNA-binding', 'transcriptional', 'regulator', 'GalS']
ECs1268	ECs1268	['N-glycosyltransferase']
ECs3818	ECs3818	['methionine', 'adenosyltransferase', 'methionine', 'adenosyltransferase|S-adenosylmethionine', 'synthetase']
ECs3197	ECs3197	['colicin', 'V', 'production', 'protein']
ECs3796	ECs3796	['fructose-bisphosphate', 'aldolase']
ECs0730	ECs0730	['hypothetical', 'protein']
ECO572616	NA
ECs4058	rrmJ	['23S', 'rRNA', 'methyltransferase']
ECs3521	ECs3521	['hydroxyglutarate', 'oxidase']
ECs3642	ECs3642	['toxin', 'ChpA']
ECs1883	ECs1883	['PspC', 'family', 'transcriptional', 'regulator']
ECO570284	NA
ECO570967	NA
ECs1724	ECs1724	['hypothetical', 'protein']
ECO572063	NA
ECs0685	ECs0685	['hypothetical', 'protein']
ECs1289	ECs1289	['3-oxoacyl-ACP', 'synthase']
ECs1698	ECs1698	['ABC', 'transporter', 'permease']
ECs0597	ECs0597	['transcriptional', 'regulator', 'FimZ']
ECs3270	ECs3270	['hypothetical', 'protein']
ECs1955	ECs1955	['hypothetical', 'protein']
ECs1038	ECs1038	['3-hydroxydecanoyl-ACP', 'dehydratase']
ECs3725	spaP	['surface', 'presentation', 'of', 'antigens', 'protein', 'SpaP']
ECs3009	ECs3009	['hypothetical', 'protein']
ECs5327	ECs5327	['ferric', 'hydroximate', 'transport', 'ferric', 'iron', 'reductase']
ECs1638	ECs1638	['minor', 'tail', 'protein']
ECs3960	ECs3960	['oxidoreductase']
ECs4859	ECs4859	['ATP-dependent', 'protease', 'peptidase', 'subunit']
ECs4492	ECs4492	['hypothetical', 'protein']
ECs4226	ECs4226	['tryptophanyl-tRNA', 'synthetase']
ECp070	ECp070	['hypothetical', 'protein']
ECs1468	ECs1468	['glycerol-3-phosphate', 'acyltransferase', 'PlsX']
ECs4214	ECs4214	['peptidyl-prolyl', 'cis-trans', 'isomerase', 'A']
ECs3600	ispF	['2-C-methyl-D-erythritol', '2,4-cyclodiphosphate', 'synthase']
ECs3663	ECs3663	['L-fuculokinase']
ECs4399	treF	['trehalase']
ECs2442	ECs2442	['PTS', 'system', "N,N'-diacetylchitobiose-specific", 'transporter', 'subunit', 'IIA']
ECs2036	ECs2036	['hypothetical', 'protein']
ECs5085	ECs5085	['phosphonate', 'metabolism', 'transcriptional', 'regulator', 'PhnF']
ECs0739	ECs0739	['endonuclease', 'VIII']
ECs2237	ECs2237	['tail', 'assembly', 'protein']
ECs0031	ECs0031	['FKBP-type', 'peptidyl-prolyl', 'cis-trans', 'isomerase']
ECs2107	ECs2107	['adhesin']
ECs4919	nudC	['NADH', 'pyrophosphatase']
ECs3032	ECs3032	['regulatory', 'protein']
ECs3190	ECs3190	['histidine/lysine/arginine/ornithine', 'transporter', 'subunit']
ECs4358	ECs4358	['transporter']
ECs1784	ECs1784	['endolysin']
ECs3640	pyrG	['CTP', 'synthase', 'CTP', 'synthase|CTP', 'synthetase']
pO157p49	ssb	['single-stranded', 'DNA-binding', 'protein']
ECs5009	ECs5009	['hypothetical', 'protein']
ECO574608	NA
ECs3423	ECs3423	['phosphoribosylformylglycinamidine', 'synthase']
ECs2692	ECs2692	['hypothetical', 'protein']
ECs4867	ECs4867	['transcriptional', 'repressor', 'protein', 'MetJ']
ECs0130	ECs0130	['carbonic', 'anhydrase']
ECs4647	ECs4647	['multidrug', 'efflux', 'system', 'protein', 'MdtL']
ECs0469	nusB	['transcription', 'antitermination', 'protein', 'NusB']
ECs0182	fabZ	['(3R)-hydroxymyristoyl-ACP', 'dehydratase']
ECs4345	nikC	['nickel', 'transporter', 'permease', 'NikC']
ECs5593	ECs5593	['endoribonuclease', 'SymE']
ECs3250	ECs3250	['hypothetical', 'protein']
ECs0208	ECs0208	['hydroxyacylglutathione', 'hydrolase']
ECs2925	ECs2925	['regulator']
ECs4107	ECs4107	['serine', 'endoprotease']
ECs0341	ECs0341	['hypothetical', 'protein']
ECs5580	ECs5580	['hypothetical', 'protein']
ECs2041	ECs2041	['hypothetical', 'protein']
ECs4726	ECs4726	['4-alpha-L-fucosyltransferase']
ECs2659	ECs2659	['cystine', 'transporter', 'subunit']
ECs2374	ECs2374	['hypothetical', 'protein']
ECs3966	ECs3966	['hypothetical', 'protein']
ECs0120	lpdA	['dihydrolipoamide', 'dehydrogenase']
ECs4147	aroE	['shikimate', '5-dehydrogenase']
ECs2688	fliQ	['flagellar', 'biosynthesis', 'protein', 'FliQ']
ECs3426	ECs3426	['hypothetical', 'protein']
ECs4716	rho	['transcription', 'termination', 'factor', 'Rho']
ECs4023	ECs4023	['hypothetical', 'protein']
ECs0457	tgt	['queuine', 'tRNA-ribosyltransferase']
ECs0139	ECs0139	['fimbrial', 'protein']
ECs5163	ECs5163	['isovaleryl', 'CoA', 'dehydrogenase']
ECs2073	ECs2073	['hypothetical', 'protein']
ECs1935	ECs1935	['hypothetical', 'protein']
pO157p82	pO157p82	['lipid', 'A', 'biosynthesis', '(KDO)2-(lauroyl)-lipid', 'IVA', 'acyltransferase']
ECs5080	phnK	['phosphonate', 'C-P', 'lyase', 'system', 'protein', 'PhnK']
ECs1830	ECs1830	['hypothetical', 'protein']
ECO574054	NA
ECs4939	ECs4939	['peptidase', 'E']
ECO570081	NA
ECs4577	ECs4577	['hypothetical', 'protein']
ECs3807	ECs3807	['oxidoreductase']
ECs2544	ECs2544	['hypothetical', 'protein']
ECs1928	ECs1928	['C32', 'tRNA', 'thiolase']
ECs0347	ECs0347	['hypothetical', 'protein']
ECs0581	ECs0581	['hypothetical', 'protein']
ECs1622	ECs1622	['endolysin']
ECs4885	ECs4885	['phosphoenolpyruvate', 'carboxylase']
ECs4319	ECs4319	['sulfur', 'transfer', 'protein', 'SirA']
ECs4974	ECs4974	['major', 'head', 'subunit']
ECs4011	ECs4011	['PTS', 'system', 'N-acetylgalactosamine-specific', 'transporter', 'subunit', 'IIB']
ECs2151	ECs2151	['oxidoreductase']
ECs4134	ECs4134	['methyltransferase']
ECs5139	psd	['phosphatidylserine', 'decarboxylase']
ECs3051	ECs3051	['endonuclease', 'IV']
ECs1679	umuC	['DNA', 'polymerase', 'V', 'subunit', 'UmuC']
ECs2023	ECs2023	['cytochrome', 'b561']
ECs0694	ECs0694	['glutamate', 'and', 'aspartate', 'transporter', 'subunit']
pO157p29	letB	['cytotoxic', 'protein', 'cytotoxic', 'protein|plasmid', 'maintenance', 'protein', 'CcdB']
ECs0830	ECs0830	['hypothetical', 'protein']
ECs3846	ECs3846	['IS66', 'family', 'insertion', 'sequence', 'hypothetical', 'protein']
ECs0440	ECs0440	['hypothetical', 'protein']
ECs2595	ECs2595	['methyl-accepting', 'protein', 'IV']
ECs1967	ECs1967	['hypothetical', 'protein']
ECs4137	ECs4137	['transmembrane', 'protein', 'affects', 'septum', 'formation', 'and', 'cell', 'membrane', 'permeability']
ECs0461	ECs0461	['hypothetical', 'protein']
ECs3583	ECs3583	['hydrogenase', 'nickel', 'incorporation', 'protein', 'HypB']
ECs2024	ECs2024	['hypothetical', 'protein']
ECs0931	ECs0931	['nitroreductase', 'A']
ECs4926	ECs4926	['sensor', 'protein', 'ZraS']
ECs0473	ECs0473	['NAD(P)H-dependent', 'xylose', 'reductase']
ECs2991	ECs2991	['hypothetical', 'protein']
ECs1042	ECs1042	['SOS', 'cell', 'division', 'inhibitor']
ECs2143	ftrA	['transcriptional', 'activator', 'FtrA']
pO157p24	repFIB	['RepFIB']
ECs0098	ftsA	['cell', 'division', 'protein', 'FtsA']
ECs1457	flgH	['flagellar', 'basal', 'body', 'L-ring', 'protein']
ECs0363	ECs0363	['hypothetical', 'protein']
pO157p13	etpN	['type', 'II', 'secretion', 'pathway', 'related', 'protein', 'type', 'II', 'secretion', 'pathway', 'related', 'protein|EptN']
ECs0691	ECs0691	['glutamate/aspartate', 'ABC', 'transporter', 'ATP-binding', 'protein']
ECs2218	ECs2218	['hypothetical', 'protein']
ECs4708	ECs4708	['ketol-acid', 'reductoisomerase']
ECs2582	ECs2582	['biotin', 'sulfoxide', 'reductase']
ECs1780	ECs1780	['DNA', 'methylase']
ECs0985	pflA	['pyruvate', 'formate', 'lyase-activating', 'enzyme', '1']
ECO570949	NA
ECs4272	ECs4272	['hypothetical', 'protein']
ECs5005	ECs5005	['23S', 'rRNA', 'pseudouridine', 'synthase', 'F']
ECs2548	pphA	['serine/threonine', 'protein', 'phosphatase', '1']
ECs0145	ECs0145	['fimbrial-like', 'protein']
ECs5278	ECs5278	['protein', 'FimG']
ECs1290	ECs1290	['hypothetical', 'protein']
ECs3488	ECs3488	['hypothetical', 'protein']
ECs2460	ECs2460	['ABC', 'transporter', 'substrate-binding', 'protein']
ECs0281	ECs0281	['hypothetical', 'protein']
ECs4307	ECs4307	['hypothetical', 'protein']
ECs2840	ECs2840	['glycosyl', 'transferase', 'family', 'protein']
ECs4479	ECs4479	['hypothetical', 'protein']
ECs1094	ECs1094	['hypothetical', 'protein']
ECs3880	ECs3880	['hydrogenase', '2', 'b', 'cytochrome', 'subunit']
ECs2155	ECs2155	['hypothetical', 'protein']
ECs2892	ECs2892	['lipid', 'kinase']
ECs2443	ECs2443	['PTS', 'system', "N,N'-diacetylchitobiose-specific", 'transporter', 'subunit', 'IIC']
ECO572855	NA
ECs1795	ECs1795	['portal', 'protein']
ECs0615	ECs0615	['transport']
ECs1262	ECs1262	['hypothetical', 'protein']
ECs4309	ECs4309	['periplasmic', 'binding', 'protein', 'of', 'high-affinity', 'amino', 'acid', 'transport', 'system']
ECs4929	purH	['bifunctional', 'phosphoribosylaminoimidazolecarboxamide', 'formyltransferase/IMP', 'cyclohydrolase']
ECs0316	ECs0316	['xanthine', 'dehydrogenase', 'iron-sulfur-binding', 'subunit']
ECs0966	ECs0966	['stationary', 'phase/starvation', 'inducible', 'regulatory', 'protein', 'CspD']
ECs2048	ECs2048	['gamma-aminobutyraldehyde', 'dehydrogenase']
ECO572083	NA
ECs3417	glyA	['serine', 'hydroxymethyltransferase']
ECs4782	ECs4782	['serine/threonine', 'protein', 'kinase']
ECs4781	ECs4781	['hypothetical', 'protein']
ECs5208	ECs5208	['ABC', 'transporter', 'permease']
ECs2499	ECs2499	['AraC', 'family', 'transcriptional', 'regulator']
pO157p68	repA1	['replication', 'protein']
ECs1944	ECs1944	['hypothetical', 'protein']
ECs5389	leuW	['tRNA']
ECs0704	asnB	['asparagine', 'synthetase', 'B']
ECs0157	ECs0157	['iron-hydroxamate', 'transporter', 'permease']
ECs1683	ECs1683	['SpoVR', 'family', 'protein']
ECs4766	tatA	['twin', 'arginine', 'translocase', 'A']
ECs5111	lysS	['lysyl-tRNA', 'synthetase']
ECs4964	ECs4964	['hypothetical', 'protein']
ECs2388	ECs2388	['cysteine', 'desulfurase', 'activator', 'complex', 'subunit', 'SufD']
ECs0345	ECs0345	['hypothetical', 'protein']
ECs1825	ECs1825	['bfpT-regulated', 'chaperone-like', 'protein']
pO157p54	nikB	['NikB']
ECs1870	ECs1870	['peptide', 'transport', 'permease']
ECs3415	ECs3415	['hypothetical', 'protein']
ECs4897	btuB	['vitamin', 'B12/cobalamin', 'outer', 'membrane', 'transporter']
ECs0435	adrA	['diguanylate', 'cyclase', 'AdrA']
ECs3373	NA
ECs0393	ECs0393	['cyanate', 'hydratase']
ECs3436	ECs3436	['SoxR', 'reducing', 'system', 'protein', 'RseC']
ECs0303	ECs0303	['DNA', 'primase']
ECs0382	ECs0382	['cytochrome', 'subunit', 'of', 'dehydrogenase']
ECs2718	ECs2718	['outer', 'membrane', 'protein']
ECs3684	thyA	['thymidylate', 'synthase']
ECs5072	ECs5072	['carbohydrate', 'ABC', 'transporter', 'permease']
ECs0199	metQ	['DL-methionine', 'transporter', 'substrate-binding', 'subunit']
ECs3218	ECs3218	['fimbrial', 'protein']
ECs5444	ECs5444	['hypothetical', 'protein']
ECs5374	ECs5374	['hypothetical', 'protein']
ECs0752	ECs0752	['dihydrolipoamide', 'succinyltransferase']
ECs0002	thrA	['bifunctional', 'aspartokinase', 'I/homoserine', 'dehydrogenase', 'I']
ECO571817	NA
ECs0498	ECs0498	['7-cyano-7-deazaguanine', 'synthase', 'QueC']
ECs1367	ECs1367	['hypothetical', 'protein']
ECs5440	ECs5440	['small', 'toxic', 'polypeptide']
ECs2946	ECs2946	['tail', 'assembly', 'protein']
ECs2663	fliD	['flagellar', 'capping', 'protein']
ECs3848	ECs3848	['hypothetical', 'protein']
ECs1671	ECs1671	['hypothetical', 'protein']
ECs2974	ECs2974	['Shiga', 'toxin', 'I', 'subunit', 'A']
ECs3372	ECs3372	['hypothetical', 'protein']
ECs0431	ddl	['D-alanyl-alanine', 'synthetase', 'A']
ECs0335	ECs0335	['oxidoreductase']
ECs3083	ECs3083	['CcmH', 'precursor', 'cytochrome', 'c-type', 'biogenesis', 'protein']
ECs0794	ECs0794	['phosphotransferase']
ECs2175	ECs2175	['head', 'decoration', 'protein']
ECs1911	ECs1911	['transport', 'periplasmic', 'protein']
ECs2584	ECs2584	['copper', 'homeostasis', 'protein', 'CutC']
ECO571032	NA
ECs1760	ECs1760	['hypothetical', 'protein']
ECs4613	ECs4613	['ilvB', 'operon', 'leader', 'peptide']
ECs0075	leuD	['3-isopropylmalate', 'dehydratase', 'small', 'subunit']
pO157p63	pO157p63	['hypothetical', 'protein']
ECs1210	ECs1210	['hypothetical', 'protein']
ECs3319	ECs3319	['detox', 'protein']
ECs1612	ECs1612	['replication', 'protein', 'P']
ECs3027	ECs3027	['salicylate', 'hydroxylase']
ECs2080	ECs2080	['formate', 'dehydrogenase-N', 'subunit', 'gamma']
ECs2177	ECs2177	['portal', 'protein']
ECO574492	NA
ECs1829	ECs1829	['hypothetical', 'protein']
ECs2277	ECs2277	['hypothetical', 'protein']
ECs4837	cpxA	['two-component', 'sensor', 'protein']
ECs3553	ECs3553	['carbon', 'storage', 'regulator']
ECs4924	ECs4924	['hypothetical', 'protein']
ECs1168	ECs1168	['hypothetical', 'protein']
ECs3413	ECs3413	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs2690	ECs2690	['transcriptional', 'regulator', 'for', 'ctr', 'capsule', 'biosynthesis']
ECs5344	ECs5344	['hypothetical', 'protein']
ECs2592	ECs2592	['chemotaxis', 'regulatory', 'protein', 'CheY']
ECs5029	ECs5029	['zinc', 'uptake', 'transcriptional', 'repressor']
ECs4596	NA
ECs3159	ECs3159	['hypothetical', 'protein']
ECs5363	ECs5363	['hypothetical', 'protein']
ECs4025	ECs4025	['transposase']
ECs0524	ECs0524	['hypothetical', 'protein']
ECs3601	ispD	['2-C-methyl-D-erythritol', '4-phosphate', 'cytidylyltransferase']
ECs3545	ECs3545	['hypothetical', 'protein']
ECs5534	ECs5534	['hypothetical', 'protein']
ECs5077	ECs5077	['ribose', '1,5-bisphosphokinase']
ECs0280	ECs0280	['tail', 'fiber', 'protein']
ECp023	ECp023	['hypothetical', 'protein']
ECs4935	ECs4935	['regulator', 'of', 'acetyl', 'CoA', 'synthetase']
ECs3099	ECs3099	['malate:quinone', 'oxidoreductase']
ECs5086	ECs5086	['membrane', 'channel', 'protein', 'component', 'of', 'Pn', 'transporter']
ECs1291	ECs1291	['hypothetical', 'protein']
ECs0536	ECs0536	['hypothetical', 'protein']
ECs2180	ECs2180	['terminase', 'small', 'subunit']
ECs2192	ECs2192	['hypothetical', 'protein']
ECs0680	leuS	['leucyl-tRNA', 'synthetase']
ECs0508	ECs0508	['hypothetical', 'protein']
ECs5103	ECs5103	['hypothetical', 'protein']
ECs2369	ECs2369	['inner', 'membrane', 'transport', 'protein', 'YdhC']
ECs3041	ECs3041	['galactose/methyl', 'galaxtoside', 'transporter', 'ATP-binding', 'protein']
ECs2479	ECs2479	['DeoR', 'family', 'transcriptional', 'regulator']
ECs1406	ECs1406	['hypothetical', 'protein']
ECs2856	ECs2856	['GDP-mannose', 'mannosyl', 'hydrolase']
ECs0746	sdhC	['succinate', 'dehydrogenase', 'cytochrome', 'b556', 'large', 'membrane', 'subunit']
ECs5557	rrsA	['16S', 'ribosomal', 'RNA']
ECs3567	ECs3567	['nitric', 'oxide', 'reductase']
ECs3478	ECs3478	['recombination', 'and', 'repair', 'protein']
ECs5541	ECs5541	['hypothetical', 'protein']
ECs3162	ECs3162	['NADH', 'dehydrogenase', 'subunit', 'L']
ECs0511	ECs0511	['hypothetical', 'protein']
ECs5349	ECs5349	['ABC', 'transporter', 'ATP-binding', 'protein']
ECs0052	ECs0052	['CcdA-like', 'protein']
ECs1867	ECs1867	['peptide', 'ABC', 'transporter', 'ATP-binding', 'protein']
ECs4108	ECs4108	['serine', 'endoprotease']
ECs4884	ECs4884	['hypothetical', 'protein']
ECs4208	ECs4208	['cAMP-regulatory', 'protein']
ECs4550	ECs4550	['protein', 'EspF']
ECs0807	ECs0807	['hypothetical', 'protein']
ECs1055	ECs1055	['integrase']
ECs3094	napG	['quinol', 'dehydrogenase', 'periplasmic', 'component']
ECO572727	NA
ECs2394	ECs2394	['oxidase']
ECs4903	tuf	['elongation', 'factor', 'Tu']
ECs4270	ECs4270	['hypothetical', 'protein']
ECs0839	ECs0839	['minor', 'tail', 'protein']
ECs4096	ECs4096	['N-acetylmannosamine-6-phosphate', '2-epimerase']
ECs4130	panF	['sodium/panthothenate', 'symporter']
ECs5570	rrfB	['5S', 'ribosomal', 'RNA']
ECs5033	ECs5033	['quinone', 'oxidoreductase']
ECs3598	surE	["5'/3'-nucleotidase", 'SurE']
ECs4804	ECs4804	['aldolase']
ECs5233	ECs5233	['hypothetical', 'protein']
ECs4051	ECs4051	['hypothetical', 'protein']
ECs1555	ECs1555	['minor', 'tail', 'protein']
ECs1588	ECs1588	['transcriptional', 'activator']
ECs3209	ECs3209	['hypothetical', 'protein']
ECs3974	ECs3974	['glucuronate', 'isomerase']
ECs3874	ECs3874	['glutathione', 'S-transferase']
ECs4279	ECs4279	['dITP-', 'and', 'XTP-', 'hydrolase']
