Label	Type	Frame	Begin	End	Length	Evidence	Mutation	Gene	Synonyms	Product	Class	ProductType	Localization	Roles	ECnumber	MicroCycRid	MicroCycPid	RheaRid	AnnotatedRid	CreationDate	AmigeneStatus	PubmedID	Note	BioProcess	Matrix	Annotator	Atot	Ctot	Gtot	Ttot	GCtot	ATtot	A1	C1	G1	T1	GC1	AT1	A2	C2	G2	T2	GC2	AT2	A3	C3	G3	T3	GC3	AT3	CAI	MW	KD	Tiny	Small	Aliphatic	Aromatic	Non_Polar	Polar	Charged	Basic	Acidic	Pi	OI
ECs2970	CDS	-1	2921430	2921675	246	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.252033	0.2480	0.317073	0.182927	0.565041	0.434959	0.219512	0.243902	0.47561	0.060976	0.719512	0.280488	0.304878	0.280488	0.158537	0.256098	0.439024	0.560976	0.231707	0.219512	0.317073	0.231707	0.536585	0.463415	0.533559	8563.23	-0.312346	0.333333	0.555556	0.209877	0.012346	0.518519	0.481481	0.320988	0.098765	0.222222	4.210564	9.530864
ECs2971	CDS	-3	2921716	2921895	180	automatic/finished	no			conserved hypothetical protein from phage origin	4 : Unknown function but conserved in other organisms	h : extrachromosomal origin	1 : Unknown							2005-01-04 00:00:00	UNIQUE_BANK			18 : Unknown function ;			0.238889	0.2389	0.283333	0.238889	0.522222	0.477778	0.3	0.216667	0.266667	0.216667	0.483333	0.516667	0.266667	0.183333	0.233333	0.316667	0.416667	0.583333	0.15	0.316667	0.35	0.183333	0.666667	0.333333	0.338588	6803.75	0.008475	0.288136	0.423729	0.220339	0.118644	0.59322	0.40678	0.220339	0.135593	0.084746	9.187233	9.694915
ECs2972	CDS	-1	2922033	2923979	1947	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	1		0.239343	0.2404	0.315871	0.204417	0.55624	0.44376	0.249615	0.198767	0.397535	0.154083	0.596302	0.403698	0.285054	0.278891	0.20339	0.232666	0.48228	0.51772	0.183359	0.243451	0.346687	0.226502	0.590139	0.409861	0.465993	68773.175	-0.218519	0.378086	0.611111	0.185185	0.109568	0.572531	0.427469	0.205247	0.108025	0.097222	6.215736	9.182099
ECs2973	CDS	-1	2924490	2924759	270	automatic/finished	no			Shiga toxin B-chain precursor (Shiga-like toxin I subunit B) (Verotoxin 1 subunit B)										2005-01-04 00:00:00	COMMON				3		0.314815	0.1593	0.218519	0.307407	0.377778	0.622222	0.366667	0.122222	0.3	0.211111	0.422222	0.577778	0.277778	0.255556	0.166667	0.3	0.422222	0.577778	0.3	0.1	0.188889	0.411111	0.288889	0.711111	0.314588	9742.77	0.031461	0.370787	0.561798	0.213483	0.11236	0.516854	0.483146	0.202247	0.11236	0.089888	7.980476	8.595506
ECs2974	CDS	-1	2924769	2925716	948	automatic/finished	no			Shiga toxin A-chain precursor (rRNA N-glycosidase)					3.2.2.22	3.2.2.22-RXN				2005-01-04 00:00:00	COMMON				3		0.260549	0.1688	0.245781	0.324895	0.414557	0.585443	0.31962	0.167722	0.297468	0.21519	0.46519	0.53481	0.208861	0.243671	0.212025	0.335443	0.455696	0.544304	0.253165	0.094937	0.227848	0.424051	0.322785	0.677215	0.266321	34812.41	0.083492	0.342857	0.552381	0.247619	0.114286	0.52381	0.47619	0.203175	0.12381	0.079365	9.626762	9.149206
ECs2975	CDS	-2	2926223	2926657	435	automatic/finished	no	Q		Antitermination protein Q from prophage	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1.3 : Regulation ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	1		0.23908	0.1954	0.324138	0.241379	0.51954	0.48046	0.227586	0.234483	0.351724	0.186207	0.586207	0.413793	0.296552	0.158621	0.262069	0.282759	0.42069	0.57931	0.193103	0.193103	0.358621	0.255172	0.551724	0.448276	0.327505	16380.345	-0.268056	0.277778	0.479167	0.215278	0.104167	0.576389	0.423611	0.298611	0.173611	0.125	8.496162	10.659722
ECs2976	CDS	-1	2926650	2926844	195	automatic/finished	no			Protein ninH										2005-01-04 00:00:00	COMMON				3		0.338462	0.1897	0.251282	0.220513	0.441026	0.558974	0.4	0.138462	0.369231	0.092308	0.507692	0.492308	0.338462	0.184615	0.215385	0.261538	0.4	0.6	0.276923	0.246154	0.169231	0.307692	0.415385	0.584615	0.398939	7266.015	-0.534375	0.28125	0.53125	0.203125	0.09375	0.484375	0.515625	0.3125	0.1875	0.125	8.947655	10.6875
ECs2977	CDS	-2	2926841	2927446	606	automatic/finished	no	ninG		Protein ninG from prophage	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1.4 : Integration, recombination ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.349835	0.2426	0.244224	0.163366	0.486799	0.513201	0.30198	0.277228	0.267327	0.153465	0.544554	0.455446	0.405941	0.183168	0.232673	0.178218	0.415842	0.584158	0.341584	0.267327	0.232673	0.158416	0.5	0.5	0.349859	23759.47	-1.045274	0.243781	0.38806	0.149254	0.104478	0.437811	0.562189	0.368159	0.258706	0.109453	9.979027	10.039801
ECs2978	CDS	-1	2927439	2927648	210	automatic/finished	no	ninF		Protein ninF	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	UNIQUE_BANK			17.2 : Prophage functions ;			0.285714	0.2238	0.266667	0.22381	0.490476	0.509524	0.242857	0.228571	0.328571	0.2	0.557143	0.442857	0.385714	0.157143	0.185714	0.271429	0.342857	0.657143	0.228571	0.285714	0.285714	0.2	0.571429	0.428571	0.500427	7741.47	-0.286957	0.304348	0.492754	0.188406	0.086957	0.492754	0.507246	0.275362	0.101449	0.173913	4.473747	10.202899
ECs2979	CDS	-3	2927608	2928009	402	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.363184	0.1891	0.226368	0.221393	0.415423	0.584577	0.328358	0.208955	0.276119	0.186567	0.485075	0.514925	0.41791	0.156716	0.19403	0.231343	0.350746	0.649254	0.343284	0.201493	0.208955	0.246269	0.410448	0.589552	0.344727	16019.8	-0.939098	0.210526	0.353383	0.135338	0.165414	0.481203	0.518797	0.353383	0.233083	0.120301	9.795311	10.172932
ECs2980	CDS	-1	2928012	2928188	177	automatic/finished	no			Protein ninE										2005-01-04 00:00:00	COMMON				2		0.361582	0.2599	0.20904	0.169492	0.468927	0.531073	0.423729	0.271186	0.135593	0.169492	0.40678	0.59322	0.338983	0.186441	0.288136	0.186441	0.474576	0.525424	0.322034	0.322034	0.20339	0.152542	0.525424	0.474576	0.315902	7268.265	-1.339655	0.189655	0.362069	0.155172	0.12069	0.37931	0.62069	0.431034	0.344828	0.086207	11.21003	10.5
ECs2981	CDS	-2	2928185	2928712	528	automatic/finished	no			putative DNA N-6-adenine-methyltransferase from phage origin	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	3.1.1.2 : Methylation ; 8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON			12 : Regulatory functions ; 17.2 : Prophage functions ;	1		0.263258	0.2197	0.291667	0.225379	0.511364	0.488636	0.3125	0.198864	0.318182	0.170455	0.517045	0.482955	0.267045	0.238636	0.215909	0.278409	0.454545	0.545455	0.210227	0.221591	0.340909	0.227273	0.5625	0.4375	0.375173	19736.82	-0.174286	0.297143	0.508571	0.205714	0.114286	0.554286	0.445714	0.24	0.12	0.12	5.621758	9.182857
ECs2982	CDS	-3	2928709	2929155	447	automatic/finished	no			putative prophage protein ninB	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	8.1.4 : Integration, recombination ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	1		0.272931	0.2506	0.281879	0.194631	0.532438	0.467562	0.295302	0.275168	0.302013	0.127517	0.577181	0.422819	0.315436	0.174497	0.241611	0.268456	0.416107	0.583893	0.208054	0.302013	0.302013	0.187919	0.604027	0.395973	0.375442	17447.375	-0.739189	0.216216	0.425676	0.195946	0.101351	0.472973	0.527027	0.337838	0.202703	0.135135	9.978813	9.709459
ECs2983	CDS	-2	2929112	2929537	426	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.255869	0.2066	0.29108	0.246479	0.497653	0.502347	0.260563	0.161972	0.359155	0.21831	0.521127	0.478873	0.232394	0.21831	0.295775	0.253521	0.514085	0.485915	0.274648	0.239437	0.21831	0.267606	0.457746	0.542254	0.398138	15321.85	0.008511	0.382979	0.58156	0.198582	0.099291	0.58156	0.41844	0.212766	0.113475	0.099291	6.320732	9.666667
ECs2984	CDS	-1	2929707	2929985	279	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.326165	0.1649	0.293907	0.215054	0.458781	0.541219	0.268817	0.096774	0.430108	0.204301	0.526882	0.473118	0.430108	0.172043	0.193548	0.204301	0.365591	0.634409	0.27957	0.225806	0.258065	0.236559	0.483871	0.516129	0.481959	10728.325	-0.872826	0.25	0.478261	0.141304	0.141304	0.478261	0.521739	0.358696	0.130435	0.228261	4.363731	9.478261
ECs2985	CDS	-3	2930056	2930346	291	automatic/finished	no			Ren protein from phage origin	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	UNIQUE_BANK			17.2 : Prophage functions ;			0.285223	0.1924	0.316151	0.206186	0.508591	0.491409	0.329897	0.164948	0.381443	0.123711	0.546392	0.453608	0.257732	0.237113	0.237113	0.268041	0.474227	0.525773	0.268041	0.175258	0.329897	0.226804	0.505155	0.494845	0.338997	10592.935	-0.0375	0.364583	0.510417	0.208333	0.104167	0.572917	0.427083	0.25	0.177083	0.072917	9.942924	10.166667
ECs2986	CDS	-1	2930343	2931044	702	automatic/finished	no			putative replication protein P of bacteriophage	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ; 8.1.2 : Replication ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.266382	0.2521	0.286325	0.195157	0.538462	0.461538	0.25641	0.277778	0.34188	0.123932	0.619658	0.380342	0.324786	0.217949	0.188034	0.269231	0.405983	0.594017	0.217949	0.260684	0.32906	0.192308	0.589744	0.410256	0.483628	26511.38	-0.448927	0.240343	0.480687	0.197425	0.081545	0.549356	0.450644	0.240343	0.137339	0.103004	9.449883	10.682403
ECs2987	CDS	-2	2931041	2931979	939	automatic/finished	no	O		Replication protein from bacteriophage origin	2a : Function from experimental evidences in other organisms	h : extrachromosomal origin	2 : Cytoplasmic	8.1.2 : Replication ; 8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.325879	0.2364	0.246006	0.191693	0.482428	0.517572	0.345048	0.198083	0.303514	0.153355	0.501597	0.498403	0.364217	0.220447	0.194888	0.220447	0.415335	0.584665	0.268371	0.290735	0.239617	0.201278	0.530351	0.469649	0.405006	35346.545	-0.815064	0.275641	0.50641	0.163462	0.076923	0.464744	0.535256	0.294872	0.160256	0.134615	9.033531	9.483974
ECs2988	CDS	-3	2932012	2932308	297	automatic/finished	no			Regulatory protein CII from phage origin	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	2 : Cytoplasmic	8.1 : Prophage genes and phage related functions ; 8.1.3 : Regulation ;						2005-01-04 00:00:00	UNIQUE_BANK	375198		17.2 : Prophage functions ;			0.292929	0.2222	0.252525	0.232323	0.474747	0.525253	0.353535	0.171717	0.282828	0.191919	0.454545	0.545455	0.272727	0.262626	0.20202	0.262626	0.464646	0.535354	0.252525	0.232323	0.272727	0.242424	0.505051	0.494949	0.358077	10829.085	-0.220408	0.357143	0.489796	0.183673	0.081633	0.510204	0.489796	0.255102	0.153061	0.102041	9.301949	8.540816
ECs2989	CDS	-3	2932423	2932641	219	automatic/finished	no			putative repressor protein from phage	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	8.1.3 : Regulation ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.278539	0.2420	0.237443	0.242009	0.479452	0.520548	0.287671	0.219178	0.30137	0.191781	0.520548	0.479452	0.30137	0.219178	0.219178	0.260274	0.438356	0.561644	0.246575	0.287671	0.191781	0.273973	0.479452	0.520548	0.370658	7831.735	-0.223611	0.319444	0.527778	0.222222	0.041667	0.555556	0.444444	0.208333	0.138889	0.069444	9.570686	9.416667
ECs2990	CDS	+1	2932759	2933397	639	automatic/finished	no	cI		Repressor protein CI from phage	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1.3 : Regulation ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.248826	0.2207	0.306729	0.223787	0.527387	0.472613	0.230047	0.178404	0.403756	0.187793	0.58216	0.41784	0.28169	0.2723	0.201878	0.244131	0.474178	0.525822	0.234742	0.211268	0.314554	0.239437	0.525822	0.474178	0.373953	22884.035	-0.193868	0.353774	0.556604	0.183962	0.108491	0.580189	0.419811	0.245283	0.117925	0.127358	5.30912	9.160377
ECs2991	CDS	+3	2933520	2933801	282	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.312057	0.1915	0.22695	0.269504	0.41844	0.58156	0.351064	0.106383	0.361702	0.180851	0.468085	0.531915	0.382979	0.180851	0.117021	0.319149	0.297872	0.702128	0.202128	0.287234	0.202128	0.308511	0.489362	0.510638	0.501072	10311.13	-0.194624	0.27957	0.537634	0.215054	0.11828	0.494624	0.505376	0.225806	0.096774	0.129032	4.771004	9.236559
ECs2992	CDS	+3	2933808	2934359	552	automatic/finished	no			conserved hypothetical protein										2005-01-04 00:00:00	COMMON			18 : Unknown function ;	3		0.306159	0.1848	0.228261	0.280797	0.413043	0.586957	0.298913	0.119565	0.375	0.206522	0.494565	0.505435	0.315217	0.277174	0.103261	0.304348	0.380435	0.619565	0.304348	0.157609	0.206522	0.331522	0.36413	0.63587	0.370585	19739.76	-0.036066	0.344262	0.546448	0.234973	0.060109	0.497268	0.502732	0.273224	0.125683	0.147541	4.965401	7.912568
ECs2993	CDS	+2	2934872	2935144	273	automatic/finished	no			putative Antitermination protein N ( regulatory protein) ( transcription antitermination protein N of prophage CP-933V)										2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.326007	0.2344	0.267399	0.172161	0.501832	0.498169	0.32967	0.186813	0.340659	0.142857	0.527473	0.472527	0.263736	0.252747	0.285714	0.197802	0.538462	0.461538	0.384615	0.263736	0.175824	0.175824	0.43956	0.56044	0.352909	9844.165	-0.355556	0.4	0.5	0.188889	0.044444	0.522222	0.477778	0.311111	0.233333	0.077778	10.259621	9.377778
ECs2995	CDS	-1	2935161	2935742	582	automatic/finished	no			Superinfection exclusion protein B	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON	8335629		17.2 : Prophage functions ;	3		0.30756	0.1838	0.214777	0.293814	0.398625	0.601375	0.319588	0.206186	0.278351	0.195876	0.484536	0.515464	0.35567	0.159794	0.134021	0.350515	0.293814	0.706186	0.247423	0.185567	0.231959	0.335052	0.417526	0.582474	0.369792	22493.48	-0.012435	0.196891	0.378238	0.274611	0.145078	0.580311	0.419689	0.253886	0.145078	0.108808	7.918098	9.207254
ECs2996	CDS	+2	2936003	2936371	369	automatic/finished	no			Putative single-stranded DNA binding protein of prophage	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.349593	0.1707	0.214092	0.265583	0.384824	0.615176	0.333333	0.113821	0.349593	0.203252	0.463415	0.536585	0.382114	0.178862	0.146341	0.292683	0.325203	0.674797	0.333333	0.219512	0.146341	0.300813	0.365854	0.634146	0.38083	13769.775	-0.263934	0.262295	0.491803	0.229508	0.122951	0.508197	0.491803	0.278689	0.098361	0.180328	4.283195	8.983607
ECs2997	CDS	+2	2936444	2936608	165	automatic/finished	no			Regulatory protein CIII	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ; 8.1.3 : Regulation ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.290909	0.2485	0.212121	0.248485	0.460606	0.539394	0.236364	0.254545	0.290909	0.218182	0.545455	0.454545	0.309091	0.236364	0.236364	0.218182	0.472727	0.527273	0.327273	0.254545	0.109091	0.309091	0.363636	0.636364	0.320313	6046.675	-0.544444	0.277778	0.518519	0.203704	0.092593	0.592593	0.407407	0.222222	0.12963	0.092593	8.989525	9.851852
ECs2998	CDS	+3	2936451	2936720	270	automatic/finished	no	kil		Host killing protein from bacteriophage origin	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1.5 : Lysis ; 8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.314815	0.2185	0.207407	0.259259	0.425926	0.574074	0.355556	0.188889	0.244444	0.211111	0.433333	0.566667	0.322222	0.222222	0.133333	0.322222	0.355556	0.644444	0.266667	0.244444	0.244444	0.244444	0.488889	0.511111	0.364735	10126.41	-0.120225	0.269663	0.426966	0.235955	0.101124	0.539326	0.460674	0.213483	0.123596	0.089888	9.056923	8.898876
ECO573006	CDS	+3	2936796	2937092	297	automatic/finished	no			putative host-nuclease inhibitor protein Gam of bacteriophage	3 : Putative function from multiple computational evidences	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	NEW			17.2 : Prophage functions ;	1		0.282828	0.2357	0.262626	0.218855	0.498316	0.501683	0.20202	0.262626	0.383838	0.151515	0.646465	0.353535	0.464646	0.161616	0.131313	0.242424	0.292929	0.707071	0.181818	0.282828	0.272727	0.262626	0.555556	0.444444	0.584073	11600.505	-0.707143	0.214286	0.367347	0.173469	0.153061	0.469388	0.530612	0.377551	0.163265	0.214286	4.77314	10.520408
ECs3001	CDS	+2	2937098	2937883	786	automatic/finished	no			Recombination protein bet from phage origin	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ; 8.1.4 : Integration, recombination ;						2005-01-04 00:00:00	COMMON	6221115, 6458018		17.2 : Prophage functions ;	1		0.270992	0.2621	0.259542	0.207379	0.521628	0.478372	0.267176	0.236641	0.347328	0.148855	0.583969	0.416031	0.339695	0.232824	0.175573	0.251908	0.408397	0.591603	0.206107	0.316794	0.255725	0.221374	0.572519	0.427481	0.523539	29717.59	-0.509195	0.272031	0.475096	0.187739	0.088123	0.501916	0.498084	0.295019	0.137931	0.157088	5.113335	10.05364
ECs3002	CDS	+1	2937880	2938557	678	automatic/finished	no			exonuclease from phage origin	2b : Function from indirect experimental evidences (e.g. phenotypes)	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ; 8.1.4 : Integration, recombination ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	1		0.259587	0.2360	0.280236	0.224189	0.516224	0.483776	0.269911	0.181416	0.362832	0.185841	0.544248	0.455752	0.331858	0.207965	0.185841	0.274336	0.393805	0.606195	0.176991	0.318584	0.292035	0.212389	0.610619	0.389381	0.466095	25799.48	-0.358667	0.271111	0.471111	0.177778	0.137778	0.555556	0.444444	0.284444	0.137778	0.146667	5.355583	10.115556
ECs3003	CDS	+3	2938551	2938739	189	automatic/finished	no			conserved hypothetical protein from phage origin	4 : Unknown function but conserved in other organisms	h : extrachromosomal origin	1 : Unknown	8.1 : Prophage genes and phage related functions ;						2005-01-04 00:00:00	COMMON			17.2 : Prophage functions ;	3		0.291005	0.2275	0.232804	0.248677	0.460317	0.539683	0.31746	0.269841	0.269841	0.142857	0.539683	0.460317	0.301587	0.190476	0.174603	0.333333	0.365079	0.634921	0.253968	0.222222	0.253968	0.269841	0.47619	0.52381	0.307112	7069.065	-0.13871	0.225806	0.483871	0.274194	0.112903	0.548387	0.451613	0.258065	0.209677	0.048387	10.614342	9.693548
